receipt_id,store_id,product_id,sale_date,qty,unit_price,discount_pct
R2501649,4,1065,15/09/2025,6,29.0,0.0
R2517257,4,1032,2025-11-29,6,66.0,0.0
R2525836,4,1073,2025-12-23,1,22.0,0.0
R2524392,4,1032,2025-08-03,1,66.0,0.0
R2506897,2,1051,2025-12-31,6,130.0,0.0
R2518637,4,1007,2025-08-10,2,129.0,0.0
R2520816,3,1076,18/11/2025,4,67.0,0.0
R2534594,4,1113,02/07/2025,4,107.0,0.0
R2537112,2,1065,2025-08-05,3,29.0,0.0
R2516353,1,1066,2025-07-20,2,78.0,0.0
R2524177,3,1094,2025-11-26,1,52.0,0.0
R2526760,5,1012,2025-12-15,1,46.0,0.0
R2515155,2,1051,2025-01-16,4,130.0,0.0
R2532053,4,1040,2025-06-02,2,190.0,0.0
R2509905,5,1032,2025-03-16,2,66.0,0.0
R2514447,4,1086,2025-07-12,1,66.0,0.0
R2517856,3,1079,2025-08-14,6,26.0,0.0
R2522494,4,1076,2025-04-19,2,67.0,0.0
R2505829,4,1031,2025-11-13,2,33.0,0.0
R2507150,3,1074,12/06/2025,1,78.0,0.0
R2507462,1,1044,2025-10-04,3,130.0,0.0
R2506192,4,1046,2025-04-14,6,292.0,0.0
R2535526,3,1080,2025-09-27,2,25.0,0.0
R2503247,2,1036,2025-06-14,1,175.0,0.0
R2518742,5,1073,2025-04-23,2,22.0,0.0
R2505212,2,1055,2025-06-24,4,320.0,0.0
R2529334,1,1017,18/09/2025,3,111.0,0.0
R2518174,3,1109,2025-08-16,1,352.0,0.0
R2519016,3,1077,2025-09-09,1,32.0,0.0
R2511077,2,1094,2025-05-31,4,52.0,0.0
R2506439,5,1031,25/02/2025,3,33.0,0.0
R2533670,2,1032,2025-08-10,3,66.0,0.0
R2506021,5,1094,2025-05-12,2,52.0,0.0
R2510166,5,1046,2025-01-27,1,292.0,0.0
R2503992,3,1077,2025-05-03,2,32.0,0.0
R2518822,2,1095,04/04/2025,3,56.0,0.0
R2502206,2,1032,29/06/2025,4,66.0,0.0
R2519174,2,1007,2025-11-30,2,129.0,0.0
R2539657,3,1073,24/02/2025,6,22.0,0.0
R2529006,1,1043,2025-06-07,2,168.0,0.0
R2514024,2,1094,2025-09-20,1,52.0,0.0
R2503443,5,1084,2025-05-22,2,112.0,0.0
R2501420,3,1095,2025-08-07,1,56.0,0.0
R2523047,5,1055,2025-04-27,1,320.0,0.0
R2508360,4,1076,01/01/2025,2,67.0,0.0
R2512195,2,1094,2025-10-07,1,52.0,0.0
R2536828,4,1055,2025-04-30,3,320.0,0.0
R2527067,3,1004,2025-04-21,2,66.0,0.0
R2517198,1,1017,2025-07-23,2,111.0,0.0
R2512611,5,1058,2025-10-05,2,114.0,0.0
R2520038,4,1073,2025-04-03,3,22.0,0.0
R2537217,4,1094,2025-08-17,2,52.0,0.0
R2524151,3,1001,30/11/2025,6,36.0,0.0
R2519064,5,1113,2025-02-28,2,107.0,0.0
R2513046,3,1094,2025-07-19,2,52.0,0.0
R2501658,2,1094,2025-10-08,4,52.0,0.0
R2505343,4,1109,2025-08-05,1,352.0,0.0
R2516415,1,1046,2025-12-15,6,292.0,0.0
R2522933,3,1032,2025-05-25,1,66.0,0.0
R2537430,3,1004,2025-05-18,4,66.0,0.0
R2525642,2,1109,2025-05-04,1,352.0,0.0
R2524453,4,1077,2025-08-06,2,32.0,0.0
R2533212,3,1094,2025-04-24,2,52.0,0.0
R2527084,5,1046,2025-07-19,1,292.0,0.0
R2525653,3,1024,2025-01-12,6,88.0,0.0
R2514098,2,1074,2025-11-01,1,78.0,0.0
R2505958,3,1077,2025-11-29,4,32.0,0.0
R2526705,4,1034,2025-12-09,4,202.0,0.0
R2514685,2,1113,23/11/2025,1,107.0,0.0
R2526953,4,1094,2025-03-02,2,52.0,0.0
R2507397,4,1094,2025-08-26,2,52.0,0.0
R2505043,2,1094,2025-05-24,2,52.0,0.0
R2504010,3,1097,2025-06-30,2,64.0,0.0
R2516056,1,1044,2025-07-04,2,130.0,0.0
R2534534,5,1053,2025-09-07,2,248.0,0.0
R2536747,4,1097,2025-08-27,6,64.0,0.0
R2504117,1,1093,2025-04-19,1,42.0,0.0
R2507092,5,1118,2025-01-28,2,231.0,0.0
R2507740,4,1059,2025-10-31,1,303.0,0.0
R2536540,2,1054,2025-10-05,4,235.0,0.0
R2525944,5,1076,22/05/2025,2,67.0,
R2503513,1,1014,2025-12-17,1,49.0,0.0
R2509656,1,1044,2025-06-04,2,130.0,0.0
R2512903,1,1116,2025-03-17,2,313.0,0.0
R2527712,3,1038,2025-10-18,4,224.0,0.0
R2525755,4,1111,2025-10-13,2,234.0,0.0
R2508543,5,1031,23/01/2025,2,33.0,0.0
R2516931,3,1077,2025-11-27,2,32.0,0.0
R2528076,1,1086,2025-05-30,1,66.0,0.0
R2503094,1,1031,09/01/2025,6,33.0,0.0
R2508762,3,1079,2025-04-17,3,26.0,0.0
R2524948,5,1046,2025-09-23,4,292.0,0.0
R2531323,3,1007,2025-02-07,2,129.0,0.0
R2526649,2,1094,2025-05-03,3,52.0,0.0
R2523916,4,1057,2025-07-20,2,120.0,0.0
R2603016,4,1073,2025-09-25,6,22.0,25.0
R2534316,3,1077,2025-10-19,4,32.0,0.0
R2534072,4,1013,2025-10-10,1,119.0,0.0
R2537233,5,1086,2025-09-12,2,66.0,0.0
R2538054,3,1032,2025-03-30,1,66.0,0.0
R2511148,3,1113,25/08/2025,1,107.0,0.0
R2529486,3,1073,2025-07-02,3,22.0,0.0
R2515883,5,1017,2025-10-25,1,111.0,0.0
R2513534,1,1025,2025-12-08,2,46.0,0.0
R2503960,3,1014,2025-07-26,3,49.0,0.0
R2502791,1,1007,10/12/2025,4,129.0,0.0
R2532605,3,1094,2025-12-27,2,52.0,0.0
R2501327,4,1076,2025-08-08,6,67.0,0.0
R2502255,1,1032,2025-08-06,4,66.0,0.0
R2528132,3,1049,2025-07-18,2,348.0,0.0
R2511835,5,1044,2025-10-28,1,130.0,0.0
R2510979,4,1072,2025-12-14,3,28.0,0.0
R2510514,4,1120,2025-09-13,1,209.0,0.0
R2517448,5,1073,2025-11-30,2,22.0,0.0
R2539623,5,1017,2025-11-17,1,111.0,
R2506519,5,1085,2025-03-02,4,114.0,0.0
R2521613,4,1088,2025-12-21,4,40.0,0.0
R2518975,5,1040,2025-09-22,1,₹190,0.0
R2523977,1,1094,2025-07-20,4,₹52,0.0
R2502948,2,1120,2025-09-03,2,209.0,0.0
R2510080,1,1053,2025-12-24,4,248.0,0.0
R2509730,3,1049,23/08/2025,2,348.0,0.0
R2517070,4,1113,21/04/2025,2,107.0,0.0
R2508485,5,1077,2025-06-13,1,32.0,0.0
R2500711,2,1014,2025-03-20,1,49.0,0.0
R2506565,3,1032,2025-11-04,2,66.0,0.0
R2502924,3,1031,2025-06-17,3,33.0,0.0
R2527380,2,1032,2025-04-16,1,66.0,0.0
R2520421,2,1104,2025-12-14,6,209.0,0.0
R2524111,2,1060,2025-05-17,2,145.0,0.0
R2516915,1,1110,2025-09-12,4,385.0,0.0
R2512458,2,1072,12/11/2025,4,28.0,0.0
R2504489,1,1094,2025-08-23,2,52.0,0.0
R2506296,4,1004,2025-01-06,4,₹66,0.0
R2516557,2,1094,2025-12-19,1,52.0,0.0
R2500932,4,1073,2025-10-17,1,22.0,0.0
R2507706,4,1053,24/08/2025,4,248.0,0.0
R2507811,4,1104,2025-09-26,1,209.0,0.0
R2531465,2,1017,2025-01-24,3,111.0,0.0
R2527362,3,1086,2025-11-25,4,₹66,0.0
R2515147,1,1118,2025-11-16,2,231.0,0.0
R2534236,5,1043,2025-05-03,6,168.0,0.0
R2519595,1,1044,27/02/2025,1,130.0,0.0
R2516627,3,1063,2025-04-07,2,76.0,0.0
R2515526,5,1094,2025-07-12,1,52.0,0.0
R2523730,4,1096,2025-01-19,1,111.0,0.0
R2526568,4,1120,2025-11-04,1,209.0,0.0
R2528461,4,1044,2025-04-28,1,130.0,0.0
R2516676,3,1032,05/02/2025,1,66.0,0.0
R2534578,4,1017,2025-12-26,3,₹111,0.0
R2528972,1,1073,2025-10-20,1,22.0,0.0
R2511399,4,1048,2025-11-20,4,283.0,0.0
R2502158,4,1077,2025-05-21,4,32.0,
R2525973,4,1094,2025-02-07,1,52.0,0.0
R2521646,4,1095,2025-09-17,2,56.0,0.0
R2528833,1,1048,2025-03-03,2,283.0,0.0
R2504231,2,1094,2025-09-22,6,52.0,25.0
R2537029,2,1083,2025-02-01,1,61.0,0.0
R2500056,1,1017,2025-06-25,3,111.0,0.0
R2529750,3,1066,2025-12-06,2,78.0,0.0
R2501550,4,1094,2025-02-25,6,52.0,0.0
R2535318,1,1073,2025-04-30,3,22.0,0.0
R2533977,5,1092,11/11/2025,6,72.0,0.0
R2538355,2,1017,2025-01-18,4,₹111,0.0
R2529918,3,1025,2025-06-23,4,46.0,0.0
R2510709,3,1046,2025-06-22,4,292.0,0.0
R2502251,2,1017,2025-03-23,1,111.0,0.0
R2531086,4,1061,2025-11-24,3,313.0,0.0
R2531675,4,1041,2025-01-13,3,274.0,0.0
R2520224,5,1032,2025-07-19,1,66.0,0.0
R2523938,1,1076,2025-11-27,4,₹67,0.0
R2537375,1,1026,24/11/2025,4,83.0,0.0
R2530683,5,1086,2025-08-27,1,66.0,0.0
R2503040,4,1081,2025-12-01,1,48.0,0.0
R2508263,1,1046,2025-08-03,1,292.0,0.0
R2535379,3,1012,2025-01-31,1,46.0,0.0
R2500936,5,1094,2025-09-14,2,52.0,0.0
R2524227,3,1120,2025-07-12,3,209.0,0.0
R2509707,3,1083,2025-05-29,2,61.0,0.0
R2538082,2,1073,2025-03-23,4,₹22,0.0
R2520884,3,1103,2025-12-14,2,₹398,0.0
R2527110,3,1077,2025-06-13,3,32.0,0.0
R2528425,1,1044,2025-03-10,1,130.0,0.0
R2521256,4,1053,2025-08-07,1,248.0,0.0
R2503879,5,1113,2025-03-08,2,107.0,0.0
R2522253,4,1086,2025-11-22,2,66.0,0.0
R2505501,4,1003,2025-09-06,2,82.0,0.0
R2516204,2,1113,2025-07-18,2,107.0,0.0
R2512170,5,1044,2025-01-03,6,130.0,0.0
R2519800,3,1044,2025-10-04,4,130.0,0.0
R2504082,2,1113,2025-07-24,2,107.0,0.0
R2520488,2,1001,2025-01-06,1,₹36,0.0
R2503431,5,1113,2025-09-12,1,₹107,0.0
R2520534,5,1023,2025-10-05,6,46.0,0.0
R2504682,3,1067,2025-01-04,2,44.0,0.0
R2521396,5,1077,2025-12-30,3,32.0,0.0
R2516841,1,1120,2025-05-01,1,209.0,0.0
R2508258,2,1017,2025-10-06,2,111.0,0.0
R2539168,3,1001,2025-07-24,1,36.0,0.0
R2539478,5,1032,2025-09-27,3,66.0,0.0
R2503479,2,1046,2025-07-13,1,292.0,0.0
R2523595,5,1023,25/08/2025,2,46.0,0.0
R2512838,4,1065,2025-08-10,3,29.0,0.0
R2538137,4,1032,18/01/2025,6,66.0,0.0
R2519749,1,1017,2025-06-20,2,111.0,0.0
R2504014,2,1003,2025-08-31,2,82.0,0.0
R2500079,2,1110,2025-04-29,4,385.0,0.0
R2514660,5,1046,2025-04-09,2,292.0,0.0
R2507429,4,1017,2025-10-21,2,111.0,0.0
R2522847,3,1013,2025-06-03,1,119.0,0.0
R2531976,2,1063,2025-04-10,1,76.0,0.0
R2527737,4,1045,2025-12-06,1,187.0,0.0
R2537942,5,1073,2025-09-21,1,22.0,0.0
R2502098,3,1030,2025-04-12,1,72.0,0.0
R2503465,4,1051,2025-11-05,2,130.0,0.0
R2526865,5,1058,2025-07-18,6,114.0,0.0
R2519899,4,1002,2025-03-19,2,44.0,0.0
R2512397,2,1046,12/01/2025,1,292.0,0.0
R2507396,3,1007,13/10/2025,4,129.0,0.0
R2513637,5,1067,2025-12-07,2,44.0,0.0
R2508767,1,1119,2025-10-13,1,220.0,0.0
R2533393,3,1027,2025-08-12,2,61.0,0.0
R2515615,4,1046,12/06/2025,4,292.0,0.0
R2500239,4,1077,2025-07-05,3,32.0,0.0
R2519321,1,1082,22/06/2025,1,66.0,0.0
R2537683,5,1100,2025-11-20,1,327.0,0.0
R2522242,4,1028,2025-11-18,1,68.0,0.0
R2513208,5,1032,2025-06-03,2,66.0,0.0
R2504919,4,1094,2025-08-16,2,52.0,0.0
R2511236,5,1073,2025-02-14,1,22.0,0.0
R2501484,2,1030,2025-12-03,1,72.0,0.0
R2511479,5,1046,2025-01-02,-3,292.0,0.0
R2533269,2,1076,2025-09-12,1,67.0,0.0
R2525743,4,1046,16/12/2025,4,292.0,0.0
R2510397,5,1059,2025-07-08,1,₹303,0.0
R2539813,1,1013,2025-08-18,4,119.0,0.0
R2533624,4,1086,2025-07-25,6,66.0,0.0
R2525899,4,1084,2025-03-17,4,112.0,0.0
R2508333,3,1058,05/01/2025,2,114.0,0.0
R2517730,2,1055,2025-02-18,1,₹320,0.0
R2514835,4,1044,2025-12-10,1,130.0,0.0
R2531937,2,1076,2025-07-20,3,67.0,0.0
R2501410,3,1017,2025-11-15,2,111.0,0.0
R2519644,4,1117,2025-01-16,6,129.0,0.0
R2503509,4,1113,2025-04-20,1,₹107,0.0
R2524825,4,1022,2025-05-22,1,37.0,0.0
R2512158,5,1031,2025-04-19,3,33.0,0.0
R2515635,2,1094,2025-02-13,3,52.0,0.0
R2518415,3,1077,2025-09-28,1,32.0,0.0
R2502171,5,1044,2025-12-27,1,130.0,0.0
R2521290,2,1104,2025-02-21,6,209.0,0.0
R2522034,2,1034,2025-12-21,1,202.0,0.0
R2515186,5,1032,2025-11-19,4,66.0,0.0
R2529818,3,1042,2025-05-28,6,93.0,0.0
R2521758,4,1013,2025-11-21,2,119.0,0.0
R2534884,4,1104,2025-12-25,1,209.0,0.0
R2525630,5,1023,2025-06-25,4,₹46,0.0
R2525481,3,1023,2025-07-03,1,46.0,0.0
R2515666,4,1066,2025-04-14,2,₹78,0.0
R2508205,5,1110,2025-01-08,1,385.0,0.0
R2534755,4,1113,2025-09-18,3,107.0,0.0
R2524126,3,1077,2025-10-05,1,32.0,0.0
R2520415,2,1094,13/07/2025,4,52.0,0.0
R2534516,2,1014,08/05/2025,1,49.0,0.0
R2531494,4,1098,2025-09-30,3,90.0,0.0
R2504956,4,1002,13/07/2025,1,44.0,0.0
R2506630,2,1098,2025-03-09,4,90.0,0.0
R2507550,4,1094,2025-07-26,4,52.0,0.0
R2500459,3,1038,2025-12-01,6,224.0,0.0
R2512097,2,1119,2025-06-28,1,220.0,0.0
R2521379,4,1004,2025-06-15,1,66.0,0.0
R2500400,4,1044,2025-07-07,4,₹130,0.0
R2504931,5,1067,2025-02-04,1,44.0,0.0
R2503833,2,1030,2025-05-07,1,72.0,0.0
R2521194,4,1013,2025-06-26,2,119.0,0.0
R2530594,3,1076,2025-07-16,2,67.0,0.0
R2532941,4,1090,2025-08-18,3,70.0,0.0
R2510934,4,1046,2025-06-20,6,292.0,0.0
R2539513,5,1017,2025-06-06,3,111.0,0.0
R2521927,2,1113,2025-04-14,2,107.0,25.0
R2504486,1,1044,2025-03-25,6,130.0,0.0
R2518512,2,1094,2025-04-04,1,52.0,0.0
R2524762,5,1063,2025-04-15,3,76.0,0.0
R2523903,4,1093,2025-01-24,2,42.0,0.0
R2509700,2,1093,2025-05-26,2,42.0,0.0
R2532323,1,1094,2025-05-07,1,52.0,0.0
R2532886,4,1104,16/03/2025,1,209.0,0.0
R2538638,3,1054,2025-02-22,1,235.0,0.0
R2536679,5,1089,2025-12-03,2,70.0,0.0
R2500110,4,1053,2025-11-30,2,248.0,0.0
R2520191,2,1017,2025-06-26,1,111.0,0.0
R2508160,5,1033,2025-05-11,2,321.0,0.0
R2534733,2,1048,14/04/2025,1,283.0,0.0
R2518502,2,1067,2025-08-23,4,44.0,0.0
R2536969,4,1017,31/05/2025,1,111.0,0.0
R2519979,5,1094,2025-05-08,2,52.0,0.0
R2604026,4,1032,2025-07-25,4,66.0,10.0
R2504896,1,1098,2025-09-17,1,90.0,0.0
R2509834,3,1072,03/11/2025,2,28.0,0.0
R2507414,1,1066,2025-04-08,2,78.0,0.0
R2514834,4,1030,2025-07-22,2,72.0,0.0
R2505570,4,1094,2025-07-08,4,52.0,0.0
R2510088,4,1075,2025-10-19,4,34.0,0.0
R2516297,4,1015,21/03/2025,2,132.0,0.0
R2531756,2,1030,2025-03-28,1,72.0,0.0
R2502783,2,1077,21/02/2025,4,32.0,0.0
R2537312,4,1046,2025-09-04,3,292.0,0.0
R2531961,1,1002,2025-10-19,2,44.0,0.0
R2514732,1,1077,2025-11-17,4,32.0,0.0
R2529563,1,1017,2025-02-04,4,111.0,0.0
R2526426,3,1055,16/08/2025,4,320.0,0.0
R2505459,3,1063,2025-06-17,2,76.0,0.0
R2502366,2,1094,2025-06-27,3,52.0,0.0
R2538110,2,1046,02/07/2025,4,292.0,0.0
R2518076,2,1094,2025-11-22,1,52.0,0.0
R2507049,4,1084,2025-10-30,1,112.0,0.0
R2539354,2,1077,2025-06-12,1,32.0,0.0
R2509201,1,1074,2025-08-08,1,78.0,0.0
R2510682,5,1086,2025-01-24,3,66.0,0.0
R2534175,2,1013,2025-04-22,4,119.0,0.0
R2505926,5,1048,2025-10-18,2,283.0,0.0
R2511897,2,1017,2025-02-17,1,111.0,0.0
R2531225,3,1053,2025-09-20,3,248.0,0.0
R2520071,2,1113,2025-07-03,1,107.0,0.0
R2537280,1,1094,2025-11-01,1,52.0,0.0
R2505170,2,1017,2025-04-13,4,111.0,0.0
R2509588,3,1046,26/07/2025,1,292.0,0.0
R2506739,3,1025,2025-03-28,3,46.0,0.0
R2501569,2,1077,2025-03-02,1,32.0,0.0
R2530401,2,1073,2025-01-29,1,22.0,0.0
R2525344,2,1076,12/12/2025,1,67.0,0.0
R2518998,1,1094,2025-05-24,2,₹52,0.0
R2518064,3,1094,2025-07-19,2,52.0,0.0
R2523698,2,1094,2025-11-12,1,52.0,0.0
R2510214,5,1093,2025-03-05,2,42.0,0.0
R2508872,5,1076,2025-10-26,2,₹67,0.0
R2503413,5,1072,10/11/2025,3,₹28,0.0
R2512916,4,1086,28/03/2025,2,66.0,0.0
R2518475,4,1104,2025-04-04,6,209.0,0.0
R2514281,1,1094,2025-10-18,1,52.0,0.0
R2503397,1,1003,2025-08-22,1,82.0,0.0
R2523185,3,1017,2025-02-10,1,111.0,0.0
R2510400,3,1079,2025-10-08,6,26.0,0.0
R2526932,2,1046,2025-01-23,1,292.0,0.0
R2531702,2,1077,2025-09-19,2,32.0,0.0
R2518940,4,1025,2025-03-14,6,46.0,0.0
R2516088,4,1077,2025-07-29,1,32.0,0.0
R2502986,4,1089,2025-03-28,1,70.0,0.0
R2525747,2,1058,2025-12-17,3,114.0,0.0
R2526719,3,1118,2025-03-15,2,231.0,0.0
R2536230,3,1086,2025-08-07,2,66.0,0.0
R2511714,2,1014,2025-11-22,1,49.0,0.0
R2502147,4,1020,2025-02-21,3,64.0,0.0
R2529093,5,1057,12/10/2025,1,120.0,0.0
R2524290,4,1035,2025-07-08,1,229.0,0.0
R2511523,3,1060,2025-10-22,4,145.0,0.0
R2511392,4,1061,2025-11-12,6,313.0,0.0
R2533474,5,1074,2025-05-16,2,78.0,0.0
R2535912,3,1015,2025-10-26,4,132.0,0.0
R2531561,1,1077,2025-08-05,6,32.0,0.0
R2511657,4,1113,2025-12-28,2,107.0,0.0
R2522252,2,1076,2025-06-29,2,67.0,0.0
R2523911,2,1046,2025-09-24,6,292.0,0.0
R2518391,3,1048,2025-08-27,4,283.0,0.0
R2513668,2,1032,2025-03-09,4,66.0,0.0
R2536879,4,1073,2025-08-14,1,22.0,0.0
R2529816,2,1017,2025-05-23,1,111.0,0.0
R2529573,1,1094,2025-02-01,3,₹52,0.0
R2524342,2,1074,18/12/2025,2,78.0,0.0
R2503572,3,1093,2025-02-15,1,42.0,0.0
R2513298,4,1113,2025-01-08,2,107.0,0.0
R2535106,1,1058,2025-03-27,3,114.0,0.0
R2521848,4,1063,2025-10-18,2,76.0,0.0
R2519129,4,1053,2025-01-24,4,248.0,0.0
R2503090,2,1044,2025-09-11,4,130.0,0.0
R2511885,2,1032,2025-07-22,1,66.0,0.0
R2521365,3,1017,2025-01-26,1,111.0,0.0
R2525417,3,1005,2025-03-07,6,94.0,0.0
R2525410,1,1001,20/05/2025,1,36.0,0.0
R2519962,5,1042,07/12/2025,2,₹93,0.0
R2530513,2,1071,2025-05-10,2,79.0,0.0
R2514451,4,1094,2025-08-17,1,52.0,0.0
R2511362,2,1095,2025-12-07,4,56.0,0.0
R2518805,5,1032,05/02/2025,2,66.0,0.0
R2524522,1,1037,2025-07-29,4,150.0,0.0
R2528067,2,1077,2025-06-30,1,32.0,0.0
R2520374,1,1094,2025-12-15,3,52.0,0.0
R2529778,2,1017,29/06/2025,2,111.0,0.0
R2508577,2,1077,2025-01-12,2,32.0,0.0
R2505271,4,1086,2025-04-21,2,66.0,0.0
R2500150,4,1073,2025-06-05,6,22.0,0.0
R2527583,4,1090,12/05/2025,2,70.0,0.0
R2538187,4,1098,2025-12-18,1,90.0,0.0
R2529214,2,1094,2025-11-14,3,52.0,0.0
R2535263,4,1012,2025-10-19,3,46.0,0.0
R2519298,1,1104,2025-01-08,1,209.0,0.0
R2510146,4,1017,2025-06-05,4,111.0,0.0
R2521029,1,1094,2025-03-12,1,52.0,0.0
R2520611,4,1078,2025-01-15,4,45.0,0.0
R2511497,1,1094,2025-11-25,4,52.0,0.0
R2532082,2,1013,2025-03-27,1,119.0,0.0
R2520248,5,1094,2025-09-08,1,52.0,0.0
R2500657,2,1032,2025-06-05,3,66.0,0.0
R2523815,5,1094,2025-04-24,1,52.0,0.0
R2530845,2,1116,2025-07-31,6,313.0,0.0
R2528634,4,1019,2025-03-16,3,47.0,0.0
R2518799,1,1070,2025-03-23,1,48.0,0.0
R2537454,1,1094,2025-11-08,2,52.0,0.0
R2502533,2,1044,2025-12-23,1,130.0,0.0
R2516885,5,1017,2025-03-25,6,111.0,0.0
R2526096,1,1017,22/07/2025,6,111.0,0.0
R2531636,4,1087,2025-09-03,1,99.0,0.0
R2505669,4,1094,2025-05-02,1,52.0,0.0
R2523438,5,1073,2025-02-18,2,22.0,0.0
R2502756,1,1094,2025-04-12,6,52.0,0.0
R2517290,2,1094,2025-10-05,6,52.0,25.0
R2503281,4,1079,24/02/2025,1,26.0,0.0
R2514850,1,1056,2025-12-05,3,99.0,0.0
R2515172,4,1032,2025-06-04,3,66.0,0.0
R2537999,5,1048,2025-07-22,2,283.0,0.0
R2526907,1,1094,2025-02-13,3,52.0,0.0
R2500309,2,1067,2025-08-05,6,44.0,0.0
R2513398,5,1032,2025-02-27,6,66.0,0.0
R2517629,1,1067,25/04/2025,1,44.0,0.0
R2535506,5,1002,2025-12-10,2,44.0,0.0
R2539189,4,1053,2025-10-20,6,248.0,0.0
R2536656,4,1098,20/10/2025,4,90.0,0.0
R2512102,2,1025,2025-09-26,1,46.0,0.0
R2534979,3,1080,2025-04-23,2,₹25,0.0
R2507164,5,1044,2025-05-25,1,130.0,0.0
R2523583,3,1077,2025-10-24,4,32.0,0.0
R2511457,4,1094,2025-08-18,2,52.0,0.0
R2500297,4,1094,2025-07-15,1,52.0,0.0
R2517098,3,1094,2025-03-13,1,52.0,0.0
R2515396,3,1094,2025-07-25,1,52.0,0.0
R2536009,2,1032,2025-07-18,3,66.0,0.0
R2500199,5,1033,2025-09-10,4,321.0,0.0
R2506446,4,1094,2025-09-05,1,52.0,0.0
R2504686,4,1017,2025-02-27,1,111.0,0.0
R2500455,3,1094,2025-09-24,3,52.0,0.0
R2518087,3,1023,2025-01-26,1,46.0,0.0
R2525297,2,1044,2025-10-06,1,130.0,0.0
R2516713,4,1017,2025-05-15,4,111.0,0.0
R2531805,2,1094,05/05/2025,6,52.0,0.0
R2514021,2,1053,2025-12-06,2,248.0,0.0
R2512395,4,1009,2025-01-17,1,111.0,0.0
R2508592,1,1013,2025-12-13,1,119.0,0.0
R2509159,2,1076,2025-04-10,2,67.0,0.0
R2539181,1,1005,07/05/2025,6,94.0,0.0
R2508751,4,1001,2025-04-06,1,36.0,0.0
R2509744,2,1023,2025-01-27,3,46.0,0.0
R2536133,4,1077,2025-08-20,3,32.0,0.0
R2511973,2,1003,2025-02-14,1,82.0,0.0
R2533197,3,1094,2025-02-11,4,52.0,0.0
R2527184,2,1066,2025-08-12,6,78.0,0.0
R2539938,4,1052,2025-11-18,6,191.0,0.0
R2528290,4,1001,15/06/2025,2,36.0,0.0
R2539803,2,1094,27/09/2025,3,52.0,25.0
R2532502,1,1017,28/02/2025,6,111.0,0.0
R2528188,4,1094,2025-08-22,1,52.0,0.0
R2500824,5,1076,2025-08-11,6,67.0,0.0
R2519500,3,1022,2025-04-11,2,37.0,0.0
R2510523,4,1074,2025-12-15,2,78.0,0.0
R2528435,2,1096,14/04/2025,6,111.0,0.0
R2523561,4,1076,2025-04-20,4,67.0,0.0
R2520362,3,1073,2025-01-12,1,22.0,0.0
R2527007,3,1030,2025-04-09,2,72.0,0.0
R2505890,1,1058,2025-01-19,4,114.0,0.0
R2505207,3,1036,2025-06-24,2,175.0,0.0
R2502030,5,1076,2025-01-12,2,67.0,0.0
R2535757,4,1055,2025-10-04,6,₹320,0.0
R2538340,1,1095,2025-05-15,6,56.0,0.0
R2520394,3,1074,2025-01-21,4,78.0,0.0
R2511307,5,1054,2025-02-05,1,235.0,0.0
R2522115,4,1008,2025-12-06,4,136.0,0.0
R2507395,2,1076,18/12/2025,1,67.0,0.0
R2500408,4,1046,2025-12-10,2,₹292,0.0
R2539818,5,1077,2025-03-03,4,32.0,0.0
R2506098,2,1032,2025-03-26,1,66.0,0.0
R2536644,1,1067,2025-06-11,2,44.0,0.0
R2501371,4,1055,2025-11-12,4,320.0,0.0
R2503220,4,1077,2025-04-13,2,32.0,0.0
R2507413,2,1094,2025-07-26,1,52.0,0.0
R2537168,4,1076,2025-07-20,3,67.0,0.0
R2512228,5,1067,2025-10-25,4,44.0,0.0
R2527592,4,1044,2025-07-03,1,130.0,0.0
R2519203,3,1079,30/03/2025,2,26.0,0.0
R2528950,4,1077,2025-01-04,3,₹32,0.0
R2510030,3,1036,2025-10-01,6,175.0,0.0
R2504371,2,1029,2025-11-30,1,72.0,0.0
R2508334,2,1084,2025-03-28,2,112.0,0.0
R2501972,4,1074,2025-01-11,2,78.0,0.0
R2508285,1,1094,26/03/2025,3,52.0,0.0
R2514082,5,1035,2025-11-21,1,229.0,0.0
R2514254,2,1073,2025-05-11,1,22.0,0.0
R2532073,4,1023,2025-03-12,1,₹46,0.0
R2522537,3,1031,2025-04-29,2,33.0,0.0
R2531830,4,1094,2025-10-21,1,52.0,0.0
R2516657,3,1074,2025-06-05,2,78.0,0.0
R2510853,2,1036,2025-05-14,3,175.0,0.0
R2516594,3,1013,2025-03-24,3,119.0,0.0
R2525492,2,1073,2025-10-07,1,₹22,0.0
R2503709,4,1073,2025-03-25,4,22.0,0.0
R2515294,4,1056,2025-08-12,1,99.0,0.0
R2505281,3,1094,2025-08-29,6,52.0,0.0
R2510991,2,1115,2025-06-06,1,198.0,0.0
R2537314,4,1073,2025-10-09,4,22.0,0.0
R2535971,5,1017,2025-02-26,1,111.0,0.0
R2537172,5,1113,21/05/2025,1,107.0,0.0
R2524408,3,1108,2025-06-11,6,135.0,0.0
R2502999,4,1076,2025-08-20,1,67.0,0.0
R2505502,1,1094,17/06/2025,2,52.0,0.0
R2530173,4,1086,2025-11-27,2,66.0,0.0
R2508240,3,1086,2025-11-01,1,₹66,0.0
R2534731,2,1109,11/11/2025,1,352.0,0.0
R2536872,4,1094,2025-02-27,1,52.0,0.0
R2528738,3,1087,2025-05-23,1,99.0,0.0
